,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,,TOTAL/QTY ,,,,,Base %,,,,,MAF %,,,,,PPL%,,,,,PPA%,,,,,Total%,,,,
SI_AMPCap,00074372790,SYNTHROID,THYROID HORMONES,$1.98778,$2.10230793248,$2.2172411071486815,$2.3349921306260266,$2.4556575189603875,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,61269060510,KLONOPIN,ANTICONVULSANTS - 2ND GENERATION,$3.0624,$3.0624,$3.0624,$3.0624,$3.0624,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,73473030850,ESTRADIOL,ESTROGENS & COMBOS,$4.64987,$4.64987,$4.64987,$4.64987,$4.64987,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00378031701,CIMETIDINE,H-2 ANTAGONISTS,$1.6064,$1.6064,$1.6064,$1.6064,$1.6064,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,08470385001,UNIFINE PENTIPS PLUS 31GX5MM,NEEDLES & SYRINGES,$0.4084,$0.4247270152,$0.4439484609998912,$0.4650289097220101,$0.48809899393331896,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,53746014501,HYDROCODONE/IBUPROFEN,OPIOID AGONISTS & COMBOS,$1.1465,$1.1465,$1.1465,$1.1465,$1.1465,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00713016612,MIGERGOT,MIGRAINE PRODUCTS,$270.88333,$302.07148219955,$335.0764164876372,$370.6437728685504,$408.9297920307802,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00023932115,ALPHAGAN P,OPHTHALMIC ADRENERGIC AGENTS,$46.65133,$47.11485761488,$47.99741312772193,$49.08556248074053,$50.38078321791983,$39.077299927999995,$39.465571980084604,$40.20484107441554,$41.11632502641362,$42.20126149488559,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,78206011402,ASMANEX TWISTHALER 60 METERED DOSES,INHALED CORTICOSTEROIDS (ICS),$141.48,$141.48,$141.48,$141.48,$141.48,$117.9,$117.9,$117.9,$117.9,$117.9,$30.654000000000003,$30.654000000000003,$30.654000000000003,$30.654000000000003,$30.654000000000003,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$30.654000000000003,$30.654000000000003,$30.654000000000003,$30.654000000000003,$30.654000000000003,26%,26%,26%,26%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,26%,26%,26%,26%,26%
SI_AMPCap,98302013937,"CLEVER CHOICE COMFORT EZ INSULIN SYRINGE/0.5ML/29G X 1/2""",NEEDLES & SYRINGES,$1.1965,$1.1965,$1.1965,$1.1965,$1.1965,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00121082601,OXYCODONE HYDROCHLORIDE,OPIOID AGONISTS & COMBOS,$7.29167,$7.29167,$7.29167,$7.29167,$7.29167,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00078063968,COSENTYX SENSOREADY PEN,IMMUNOMODULATORS,$9157.48,$9744.30047588,$10360.315663364183,$11007.410619382246,$11687.030165844144,$7857.689110280001,$8361.217686155855,$8889.797145839255,$9445.044985771228,$10028.200953282716,$2750.1911885980003,$2926.4261901545487,$3111.429001043739,$3305.76574501993,$3509.8703336489502,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$2750.1911885980003,$2926.4261901545487,$3111.429001043739,$3305.76574501993,$3509.8703336489502,35%,35%,35%,35%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,35%,35%,35%,35%,35%
SI_AMPCap,78206011201,ASMANEX HFA,INHALED CORTICOSTEROIDS (ICS),$9.26462,$9.26462,$9.26462,$9.26462,$9.26462,$7.721,$7.721,$7.721,$7.721,$7.721,$2.00746,$2.00746,$2.00746,$2.00746,$2.00746,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$2.00746,$2.00746,$2.00746,$2.00746,$2.00746,26%,26%,26%,26%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,26%,26%,26%,26%,26%
SI_AMPCap,NEWGENERICS54092019112,NEW GENERIC PENTASA,INFLAMMATORY BOWEL AGENTS,$6.558228000000001,$6.558228,$6.558228000000001,$6.5582280000000015,$6.558228,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,56151210101,TRUEPLUS PEN NEEDLES 31GX5MM,NEEDLES & SYRINGES,$0.275,$0.28875000000000006,$0.30318750000000005,$0.3183468750000001,$0.33426421875000006,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00456046001,ARMOUR THYROID,THYROID HORMONES,$2.111,$2.2327371480000004,$2.3549817395901487,$2.4802714780998234,$2.6087123365932228,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,NEWGENERICS54092047701,NEW GENERIC MYDAYIS,ADHD & NARCOLEPSY MEDICATIONS,$12.19761,$12.318781057740003,$12.549499508170411,$12.833971563021617,$13.172570234768822,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,08496310101,"EASY TOUCH PEN NEEDLES/31G X 3/16""",NEEDLES & SYRINGES,$0.5905,$0.5905,$0.5905,$0.5905,$0.5905,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,16571069101,CARBIDOPA/LEVODOPA/ENTACAPONE,ANTIPARKINSON AGENTS,$3.7508,$3.7508,$3.7508,$3.7508,$3.7508,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,64980058103,VENLAFAXINE HYDROCHLORIDE ER,ANTIDEPRESSANTS,$15.88333,$15.88333,$15.88333,$15.88333,$15.88333,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,62332055059,DESONIDE,CORTICOSTEROIDS - TOPICAL,$5.01847,$5.01847,$5.01847,$5.01847,$5.01847,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00078094640,TRAVATAN Z,OPHTHALMIC PROSTAGLANDINS,$118.08,$130.78092096,$143.33000423071678,$156.26926369264896,$169.55308872210628,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,71921017820,ABIRATERONE ACETATE,ONCOLOGY,$91.88483,$91.88483,$91.88483,$91.88483,$91.88483,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,82347003504,LEVOTHYROXINE SODIUM,THYROID HORMONES,$4.94767,$4.94767,$4.94767,$4.94767,$4.94767,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00071374066,DILANTIN,ANTICONVULSANTS- 1ST GENERATION,$1.793,$1.899434273,$2.0094893942118928,$2.124156887513806,$2.243700188829308,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00078051205,TEGRETOL-XR,ANTICONVULSANTS - 2ND GENERATION,$7.9087,$8.2313670513,$8.598000371131953,$8.994118846230373,$9.421699256180165,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00078072910,BETOPTIC-S,OPHTHALMIC BETA BLOCKERS,$48.676,$50.745703520000006,$52.77964206278512,$54.827967191599754,$56.891746704658765,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,NEWGENERICS17139061740,NEW GENERIC ESTROGEL,ESTROGENS & COMBOS,$4.608,$4.855809024000001,$5.106956322530304,$5.3652508524549205,$5.631029283932978,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00169266015,TRESIBA FLEXTOUCH,BASAL INSULIN,$40.67467,$40.67467,$40.67467,$40.67467,$40.67467,$33.895,$33.895,$33.895,$33.895,$33.895,$22.201225000000004,$22.201225000000004,$22.201225000000004,$22.201225000000004,$22.201225000000004,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$22.201225000000004,$22.201225000000004,$22.201225000000004,$22.201225000000004,$22.201225000000004,66%,66%,66%,66%,66%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,66%,66%,66%,66%,66%
SI_AMPCap,NEWGENERICS24208035305,NEW GENERIC ALREX,OPHTHALMIC STEROIDS,$65.56680000000001,$70.0787137752,$74.63242859631251,$79.33210725745089,$84.18159964199164,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,53746014501,HYDROCODONE/IBUPROFEN,OPIOID AGONISTS & COMBOS,$1.1465,$1.1465,$1.1465,$1.1465,$1.1465,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,61958200202,DESCOVY,HIV-MULTICLASS COMBO,$88.092,$90.749030904,$93.95083821235492,$97.47202167771579,$101.32879463145964,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
SI_AMPCap,00074929619,SYNTHROID,THYROID HORMONES,$1.98653,$2.10100379125,$2.215865668517637,$2.333536998978598,$2.4541108557158227,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,$0.0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
